Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
commons-lang,org.apache.commons.lang3,ConversionTest,testShortArrayToInt,Magic Number,The method contains a magic number: 0x12345678,565
commons-lang,org.apache.commons.lang3,ConversionTest,testShortArrayToInt,Magic Number,The method contains a magic number: 0x12345678,565
commons-lang,org.apache.commons.lang3,ConversionTest,testShortArrayToInt,Magic Number,The method contains a magic number: 0xCDF15678,565
commons-lang,org.apache.commons.lang3,ConversionTest,testShortArrayToInt,Magic Number,The method contains a magic number: 0x12345678,565
commons-lang,org.apache.commons.lang3,ConversionTest,testShortArrayToInt,Magic Number,The method contains a magic number: 16,565
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0xCD,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0xF1,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0xF0,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0xC1,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0x0F,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0x12,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0x34,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0x56,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0x78,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0x000000CD,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0xC1F0F1CD,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 4,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0x0FC1F0F1,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 4,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0x12345678,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0x12345678,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0xCD345678,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 0x12345678,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToInt,Magic Number,The method contains a magic number: 24,581
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0xCD,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0xF1,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0xF0,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0xC1,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0x0F,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0x12,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0x34,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0x56,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0x78,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0x00CD,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0xF1CD,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 2,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0xF0F1,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 2,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0x1234,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0x1234,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0xCD34,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 0x1234,598
commons-lang,org.apache.commons.lang3,ConversionTest,testByteArrayToShort,Magic Number,The method contains a magic number: 8,598
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToLong,Magic Number,The method contains a magic number: 0x000000000000000CL,616
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToLong,Magic Number,The method contains a magic number: 0x000000001C0F1FDCL,616
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToLong,Magic Number,The method contains a magic number: 8,616
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToLong,Magic Number,The method contains a magic number: 0x0000000001C0F1FDL,616
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToLong,Magic Number,The method contains a magic number: 8,616
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToLong,Magic Number,The method contains a magic number: 0x123456798ABCDEF0L,616
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToLong,Magic Number,The method contains a magic number: 0x123456798ABCDEF0L,616
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToLong,Magic Number,The method contains a magic number: 0x1234567876BCDEF0L,616
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToLong,Magic Number,The method contains a magic number: 15,616
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToLong,Magic Number,The method contains a magic number: 0x123456798ABCDEF0L,616
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToLong,Magic Number,The method contains a magic number: 24,616
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToLong,Magic Number,The method contains a magic number: 3,616
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToInt,Magic Number,The method contains a magic number: 0x0000000C,632
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToInt,Magic Number,The method contains a magic number: 0x1C0F1FDC,632
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToInt,Magic Number,The method contains a magic number: 8,632
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToInt,Magic Number,The method contains a magic number: 0x01C0F1FD,632
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToInt,Magic Number,The method contains a magic number: 8,632
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToInt,Magic Number,The method contains a magic number: 0x12345679,632
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToInt,Magic Number,The method contains a magic number: 0x12345679,632
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToInt,Magic Number,The method contains a magic number: 0x87645679,632
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToInt,Magic Number,The method contains a magic number: 15,632
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToInt,Magic Number,The method contains a magic number: 0x12345679,632
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToInt,Magic Number,The method contains a magic number: 20,632
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToInt,Magic Number,The method contains a magic number: 3,632
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToShort,Magic Number,The method contains a magic number: 0x000C,646
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToShort,Magic Number,The method contains a magic number: 0x1FDC,646
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToShort,Magic Number,The method contains a magic number: 4,646
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToShort,Magic Number,The method contains a magic number: 0xF1FD,646
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToShort,Magic Number,The method contains a magic number: 4,646
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToShort,Magic Number,The method contains a magic number: 0x1234,646
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToShort,Magic Number,The method contains a magic number: 0x1234,646
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToShort,Magic Number,The method contains a magic number: 0x8764,646
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToShort,Magic Number,The method contains a magic number: 15,646
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToShort,Magic Number,The method contains a magic number: 0x1234,646
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToShort,Magic Number,The method contains a magic number: 4,646
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToShort,Magic Number,The method contains a magic number: 3,646
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToByte,Magic Number,The method contains a magic number: 0x0C,660
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToByte,Magic Number,The method contains a magic number: 0xDC,660
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToByte,Magic Number,The method contains a magic number: 2,660
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToByte,Magic Number,The method contains a magic number: 0xFD,660
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToByte,Magic Number,The method contains a magic number: 2,660
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToByte,Magic Number,The method contains a magic number: 0x34,660
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToByte,Magic Number,The method contains a magic number: 0x34,660
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToByte,Magic Number,The method contains a magic number: 0x84,660
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToByte,Magic Number,The method contains a magic number: 17,660
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToByte,Magic Number,The method contains a magic number: 0x34,660
commons-lang,org.apache.commons.lang3,ConversionTest,testHexToByte,Magic Number,The method contains a magic number: 4,660
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Long Statement,The length of the statement "final boolean[] src={false`false`true`true`true`false`true`true`true`true`true`true`true`false`false`false`true`true`true`true`false`false`false`false`false`false`true`true`true`false`false`false`false`false`false`false`true`true`true`true`true`false`false`false`false`true`false`false`true`true`false`false`false`false`true`false`true`false`true`false`false`true`true`false`true`true`true`false`false`false`false`true};" is 420.,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 0x000000000000000CL,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 4,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 0x000000001C0F1FDCL,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 8,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 4,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 0x0000000001C0F1FDL,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 4,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 8,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 4,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 0x123456798ABCDEF0L,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 0x123456798ABCDEF0L,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 0x1234567876BCDEF0L,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 15,674
commons-lang,org.apache.commons.lang3,ConversionTest,testBinaryToLong,Magic Number,The method contains a magic number: 4,674
